seq,target
Man(a1-3)Man(a1-4)Glc(b1-4)[GalA(a1-3)]Man(a1-5)[GalA(a1-4)]Kdo,1.0
[ManNAc(b1-2)]Rha(a1-2)Rha(a1-2)Gal(a1-3)GlcNAc(b1-3)Rha,1.0
Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc,1.0
[Parf(b1-3)]Man(b1-4)Man(a1-3)Fuc(a1-3)GlcNAc(a1-2)Man,1.0
Tyv(a1-3)Man(a1-4)Rha(a1-3)Gal(a1-2)Man,1.0
Galf(b1-3)[Gal(a1-2)]Fuc(a1-3)Galf,1.0
Rha(a1-3)Rha(a1-3)[ManNAc(a1-2)]Rha(a1-4)GlcNAc(b1-3)Rha,1.0
Rha(a1-3)Rha(a1-6)Man(a1-6)Man(a1-5)[GalA(a1-4)]Kdo,1.0
GalNAcA(a1-4)GalNFoA(a1-3)QuiNAc(a1-3)QuiNAc(b1-3)GalNAcA,1.0
Glc(a1-3)GlcNAc(a1-4)Glc,1.0
QuiNAlaAc(b1-6)Glc(a1-3)[Glc(a1-2)]GlcA(b1-3)GalNAc(a1-2)QuiNAlaAc,1.0
QuiNHse(b1-6)Gal(a1-4)GalNAc(a1-3)FucNAc(a1-3)QuiNHse,1.0
GalNAc(a1-2)Ribf(b1-4)GalNAc,1.0
GalNAc(b1-4)[NeuNAc(a2-8)NeuNAc(a2-3)]Gal(b1-4)Glc,1.0
Kdo(a2-4)Neu(a2-8)Kdo,1.0
QuiNThrAc(b1-3)GalNAcA(a1-4)GalNAc(a1-3)QuiNAc(a1-3)QuiNThrAc,1.0
Rha(a1-2)Rha(b1-3)Rha(a1-3)Rha(a1-2)Rha(a1-2)Rha,1.0
[Glc(a1-4)]Glc(a1-4)GlcA(b1-4)[Glc(a1-2)Glc(a1-6)]GalNAc(b1-3)Gal(a1-3)GalNAc(b1-6)Glc,1.0
Man(b1-4)Glc(b1-4)[Gal(a1-6)]Man(b1-4)Glc(b1-4)Man(b1-4)Glc(b1-4)Man(b1-4)Man,1.0
GalNAc(b1-4)Gal(b1-4)Glc,1.0
ManNAc(a1-4)GlcA(b1-3)Gal(b1-3)GlcNAc(b1-3)ManNAc,1.0
QuiNBut(a1-4)GalOAc(b1-4)GlcNAc(b1-4)GlcA(b1-3)GlcNAc(b1-4)QuiNBut,1.0
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc,1.0
Rha(a1-3)[Xyl(b1-2)]Rha(a1-3)[Xyl(b1-4)]Rha(a1-2)Rha,1.0
RhaOAc(a1-2)Rha(a1-3)Rha(a1-3)[Glc(a1-4)]GlcNAc(b1-2)RhaOAc,1.0
GalNAc(b1-4)[NeuNAc(a2-3)]Gal,1.0
Rha(a1-3)[Xyl(b1-4)]GlcNAc(b1-3)Rha,1.0
QuiNAlaAc(b1-3)GlcNAm(a1-3)QuiNAc(a1-3)QuiNAlaAc,1.0
Glc(b1-6)Gal(b1-6)Gal(b1-3)GlcNAc(b1-3)GalNAc(b1-6)Glc,1.0
QuiNFo(a1-4)GlcA(a1-4)Glc(b1-3)GalNAcOAc(b1-2)QuiNFo,1.0
Glc(a1-6)GlcNBut(a1-4)[Glc(a1-6)]GalNAc(a1-3)GalNAc(b1-2)Glc,1.0
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal,1.0
NeuNGc(a2-3)Gal(b1-4)GlcNAc,1.0
GlcNAcOLacAla(a1-4)GlcNAc(b1-4)GlcNAcOLacAla,1.0
GalN(a1-3)GalN(b1-6)Glc(a1-5)Kdo(a1-8)[Glc(b1-6)Glc(a1-5)][Kdo(a1-4)]Kdo,1.0
[GalNAcAN(a1-2)]Rha(a1-2)Rha(a1-3)Rha(a1-2)Rha(a1-3)GlcNAc(b1-3)Rha,1.0
Abe(a1-3)Man(a1-4)Rha(a1-3)Gal(a1-2)Man,1.0
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcN(a1-4)GlcA(b1-4)GalA(a1-3)Glc(b1-6)Glc(a1-5)[Dha(a2-3)GalA(a1-3)Glc(b1-4)]Kdo(a1-4)GalA(a1-7)Kdo,1.0
NeuNAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc,1.0
FucNAc(a1-4)Glc(a1-3)Glc(a1-4)FucNAc(a1-3)[GlcNAc(a1-4)]GlcNAc(a1-3)FucNAc,1.0
[AbeOAc(a1-3)]Man(a1-4)Rha(a1-3)[Glc(a1-4)]Gal(a1-2)Man,1.0
Gal(b1-4)[Fuc(a1-3)]Glc,1.0
GlcNAmA(b1-4)[6dTalOAcOMe(a1-3)]FucOAc(a1-3)QuiNAc(a1-4)GlcNAmA,1.0
ManNAcA(b1-4)GulNAcOAcA(a1-3)QuiNAcNBut(a1-4)ManNAcA,1.0
QuiNAc(b1-6)GlcNAc(a1-4)GlcA(b1-3)GalNAc(a1-4)QuiNAc,1.0
[Glc(b1-6)]GalNAc(b1-3)Gal(a1-6)Gal(b1-3)GalNAc(a1-4)GalNAc,1.0
QuiNAc(b1-3)[Gal(a1-6)]GalNAc(a1-4)GalNAc(a1-3)GalNAc(a1-3)QuiNAc,1.0
Glc(a1-2)Galf(b1-6)Glc(a1-6)Glc(b1-3)Galf(b1-3)Glc,1.0
GalNAc(a1-3)GalNAc(b1-2)Gal(b1-3)GalNAc(a1-4)GalNAc,1.0
Man(a1-2)RhaOMe(a1-3)Rha(a1-2)Man,1.0
Ribf(b1-3)[Glc(b1-2)]Rha(a1-3)Rha(a1-2)Rha(a1-2)Rha,1.0
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,1.0
[Galf(a1-4)]Gal(a1-3)ManNAc(b1-6)GalfOAc(b1-3)GlcNAc(b1-2)Gal,1.0
GlcNAc(b1-4)Gal(b1-4)GlcNAc,1.0
[Glc(a1-3)]Rha(a1-2)Rha(a1-3)Rha(a1-3)GlcNAc(b1-2)RhaOAc,1.0
[Col(a1-2)]Glc(b1-3)GalNAc(a1-3)[Glc(a1-6)]GalNAc(b1-6)Glc,1.0
Tyv(a1-3)Man(b1-4)Rha(a1-3)Gal(a1-6)Man,1.0
Gal(a1-6)Gal(a1-4)[Glc(b1-3)]GalNAc(a1-3)GalNAcOAc(b1-2)Gal,1.0
Glc(a1-4)GalNAcA(a1-3)[Glc(a1-4)]GalNAcA(a1-3)GlcNAc(a1-4)Glc,1.0
GlcNAcOAc(a1-4)GalNAcA(a1-3)QuiNAc(b1-4)GlcNAcOAc,1.0
Man(b1-2)Man(a1-2)Man(a1-2)[Glc(a1-3)]Man(b1-3)GlcNAc(b1-2)Man,1.0
[FucNAc(a1-2)]Rha(a1-3)[FucNAc(a1-2)]Rha(a1-2)Rha(a1-3)Rha,1.0
Rha(b1-3)[Xyl(b1-2)]RhaNAc(a1-3)Rha,1.0
[GlcNAcOMe(b1-2)]Rha(a1-3)Rha(a1-3)Rha(a1-3)Rha(a1-2)RhaOMe(a1-3)Rha,1.0
GalNAcA(b1-4)GalNAcA(a1-4)GalNAcA(a1-3)QuiNAc(a1-4)GalNAcA,1.0
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal,1.0
Glc(a1-3)QuiNAc(a1-4)Glc,1.0
QuiNAc(b1-3)Rha(a1-3)FucNAc(a1-2)QuiNAc,1.0
NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc,1.0
Man(b1-2)Man(a1-2)[Glc(a1-3)]Man(a1-2)Man(b1-3)GlcNAc(b1-2)Man,1.0
PerNAc(a1-3)Fuc(a1-4)Glc(b1-3)GalNAc(a1-2)PerNAc,1.0
[NeuNAc(a2-6)]Gal(b1-6)Galf(b1-3)GalNAc(b1-3)Gal,1.0
FucNAc(a1-2)QuiNBut(b1-2)Rha(a1-4)Gal(b1-3)FucNAc,1.0
GlcNAc(a1-3)Rha(a1-4)GlcNAc,1.0
QuiNAc(a1-4)GalNAcOAcA(a1-3)QuiNAc(a1-3)GlcNAc(b1-3)QuiNAc,1.0
GlcA(b1-4)FucOAc(a1-3)Ribf(b1-4)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-4)GlcA,1.0
Rha(a1-2)Rha(a1-2)FucN(a1-3)QuiNAcNBut(a1-3)Rha,1.0
Rha(a1-4)Gal(a1-2)Rha,1.0
NeuNAc(a2-8)NeuNAc(a2-3)Gal(b1-3)GalNAc,1.0
NeuNGc(a2-8)NeuNGc(a2-3)Gal(b1-4)Glc,1.0
Fuc(a1-2)Gal(b1-3)GlcNAc,1.0
[GalA(a1-3)]GalNAc(b1-3)Gal(a1-4)Rha(a1-3)GlcNAc(b1-4)GalNAc,1.0
QuiNFo(b1-4)GalNAcA(a1-4)GalNAcA(a1-3)QuiNAc(b1-2)QuiNFo,1.0
Gal(b1-3)[Fuc(a1-4)]GlcNAc,1.0
NeuNAc(a2-3)Gal(b1-3)[NeuNAc(a2-6)][Fuc(a1-4)]GlcNAc,1.0
[Rha(a1-4)]Gal(b1-4)Glc(a1-4)GlcA(b1-3)GalNAc(b1-3)Gal,1.0
Gal(a1-3)RhaOAc(a1-4)Glc(a1-4)GalAAla(a1-3)GlcNAc(b1-2)Gal,1.0
Fuc(a1-2)Gal(b1-3)GalNAc(a1-3)GlcNAc(a1-2)Fuc,1.0
QuiNBut(b1-6)[Glc(a1-4)]Glc(a1-4)GlcOAcA(b1-3)GlcNAc(a1-2)QuiNBut,1.0
6dTal(a1-3)6dTal(a1-2)Rha(a1-2)6dTal,1.0
Rha(a1-3)Rha(a1-3)Rha(b1-3)Rha,1.0
GalOS(b1-3)GalNAc(b1-4)GalOS(b1-4)Glc,1.0
NeuNGc(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc,1.0
FucNAc(a1-4)GalA(a1-3)FucNAc(a1-3)QuiNAc(b1-3)FucNAc,1.0
GlcA(b1-2)[RhaOAc(a1-3)]Man(a1-4)Gal(b1-3)GlcNAc(b1-4)GlcA,1.0
GlcNAcA(b1-4)GlcNAcA(b1-4)GalNAcA(a1-4)GlcNAcA,1.0
[Glc(b1-3)Gal(a1-4)Glc(a1-2)]Man(a1-2)Man(a1-3)Gal(b1-3)Man,1.0
QuiNAc(b1-3)Rha(a1-3)[Gal(a1-6)]Gal(b1-3)FucNAc(a1-2)QuiNAc,1.0
NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc,1.0
GlcNAc(a1-3)QuiNAc(a1-3)GlcNAc,1.0
[Abe(a1-3)]RhaOAc(b1-2)Man(a1-2)[GlcOAc(a1-3)]Man(a1-3)Gal(b1-4)Rha,1.0
Rha(a1-4)GalNAcA(a1-3)QuiNAc(b1-4)Rha,1.0
[Xyl(b1-2)][Xyl(b1-4)]6dTal(a1-3)GalNAc(b1-3)6dTal,1.0
ManNAc(b1-3)ManNAc(b1-4)ManNAc,1.0
NeuNAc(a2-3)Gal(b1-3)[NeuNAc(a2-6)]GalNAc(b1-4)Gal,1.0
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc,1.0
GalOAc(b1-3)GlcNAc(b1-4)GlcA(b1-3)GalNAc(b1-2)GalOAc,1.0
Glc(a1-2)Glc(a1-2)[GlcNAc(a1-3)]Gal(a1-3)Glc(a1-3)[GalA(b1-7)LDManHep(a1-7)]LDManHep(a1-3)LDManHepOPPEtn(a1-5)[AraN(b1-8)]Kdo,1.0
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc,1.0
GalNAcAAla(a1-4)GalNAcA(a1-3)QuiNAc(b1-4)GalNAcAAla,1.0
[GlcOLac(a1-3)]Rha(a1-3)Rha(b1-4)GlcNAc(b1-2)Rha,1.0
Man(a1-6)[Man(a1-3)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,1.0
Man(a1-6)Man(a1-5)[Gal(b1-8)Kdo(a1-4)]Kdo,1.0
Rha(a1-3)[GlcNAc(b1-2)]Rha(a1-3)Rha(a1-3)Rha(a1-2)Rha,1.0
GalNAc(b1-4)[Fuc(a1-3)]GlcNAc,1.0
AltfOAc(b1-2)AltfOAc(b1-3)Altf(b1-2)AltfOAc,1.0
RhaNAc(a1-3)Fuc(a1-4)GlcOAc(b1-3)GalNAc(a1-2)RhaNAc,1.0
Rha(b1-2)[Xyl(b1-3)]Rha(a1-2)Rha(a1-2)Rha,1.0
[Glc(a1-3)]Rha(a1-2)Rha(a1-3)RhaOAc(a1-3)GlcNAcOAc(b1-2)Rha,1.0
Rha(a1-2)Rha(a1-3)[Xyl(b1-2)]Rha(b1-2)Rha,1.0
GalNAc(b1-4)[NeuNAc(a2-3)]Gal(b1-4)Glc,1.0
[Col(a1-2)Gal(b1-3)]GlcNAc(b1-3)Gal(a1-3)GlcNAc(b1-6)GlcNAc,1.0
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc,1.0
NeuNAc(a2-3)Gal(b1-3)[NeuNAc(a2-6)]GalNAc(b1-4)[NeuNAc(a2-8)NeuNAc(a2-3)]Gal(b1-4)Glc,1.0
Fuc(a1-2)Gal(b1-4)GlcNAc,1.0
6dTalOAc(a1-3)Fuc(a1-4)Glc(b1-3)6dTalOAc,1.0
Ribf(b1-4)Gal(b1-4)GlcNAc(a1-4)Gal(b1-3)GlcNAc(a1-2)Ribf,1.0
Fuc(a1-3)[Rha(a1-2)]Fuc(a1-3)Rha(a1-3)Fuc,1.0
[Galf(a1-2)]Rha(a1-6)Glc(a1-2)Man(a1-3)GlcNAc(b1-3)Rha,1.0
Man(a1-2)Rha(a1-3)Man(a1-2)Man,1.0
Rha(a1-3)[Xylf(a1-4)]Man(b1-4)Rha(b1-4)Rha,1.0
[6dTalOAc(a1-3)]Man(a1-3)6dTalOAc(a1-3)GalNAc(b1-4)Man,1.0
Rha(a1-3)GalNAc(a1-3)GalNAc(b1-4)Rha,1.0
Gal(b1-4)Glc(a1-4)GalNAc(a1-3)GalNAc(b1-4)Gal,1.0
GalNAc(a1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc,1.0
NeuNAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal,1.0
Gal(b1-3)GalNAc(a1-3)GalNAc(b1-3)[Rha(a1-2)][LDManHep(a1-7)LDManHep(a1-7)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)Kdo(a2-4)Kdo,1.0
[Tyv(a1-3)]Man(a1-4)Rha(a1-3)[Glc(a1-6)]Gal(a1-6)Man,1.0
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc,1.0
QuiNAlaAc(b1-3)GalNAcA(a1-3)QuiNAc(b1-4)QuiNAlaAc,1.0
Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)[NeuNAc(a2-3)]Gal(b1-4)Glc,1.0
NeuNAc(a2-8)NeuNGc(a2-3)Gal(b1-4)Glc,1.0
GlcA(b1-4)[Glc(a1-3)]Fuc(a1-4)Fuc(a1-2)Glc(b1-3)GlcNAcOAc(a1-3)GlcA,1.0
[Abe(a1-3)LDManHep(b1-4)]Gal(a1-3)GlcNAc(b1-3)Gal,1.0
NeuNGc(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc,1.0
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-2)LDManHep(a1-2)[GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(a1-3)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)Kdo,1.0
Gal(b1-3)Gal(a1-3)Gal,1.0
GlcOMeA(b1-4)[6dTalOMe(a1-3)]FucOMe(a1-4)GlcOMeA,1.0
QuiNAc(b1-3)6dTalOAc(a1-3)Fuc(a1-6)Glc(a1-3)GlcNAc(a1-3)QuiNAc,1.0
Glc(a1-4)Gal(b1-4)LDManHepOP(a1-5)KdoOP,1.0
Rha(a1-2)Rha(a1-2)Rha(a1-4)GalA(a1-3)GlcNAc(a1-3)Rha,1.0
Rha(a1-2)Rha(a1-3)RhaOAc(a1-3)GlcNAc(b1-2)Rha,1.0
[Glc(a1-3)]Rha(a1-2)Rha(a1-3)[Glc(a1-4)]Rha(a1-3)GlcNAc(b1-2)Rha,1.0
[Col(a1-3)][Col(a1-6)]Glc(a1-4)Gal(a1-3)GlcNAc(b1-4)Glc,1.0
[Xyl(b1-4)]Rha(a1-2)[Xyl(b1-3)]Glc(a1-3)[Xyl(b1-4)]Rha(a1-2)Rha,1.0
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,1.0
NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-3)Fuc,1.0
FucNAc(a1-3)FucNAc(a1-3)[Glc(a1-2)Rha(a1-6)]GlcNAc(b1-3)FucNAc,1.0
GalNAc(b1-3)Gal(b1-4)GlcNAc,1.0
GalOAcA(a1-2)Rha(a1-4)Gal(b1-3)GalNAc(b1-4)GlcNAc(a1-4)Gal,1.0
NeuNAc(a2-3)Gal(b1-3)[NeuNAc(a2-6)]GlcNAc,1.0
GlcA(b1-4)[GalNAc(a1-3)]Fuc(a1-2)Man(a1-2)Fuc(a1-2)Glc(a1-3)GlcNAc(b1-4)GlcA,1.0
[Xyl(a1-3)]GalA(a1-4)[Xyl(a1-3)]GalA(a1-4)GalA(a1-4)[Xyl(a1-3)]GalA(a1-4)GalA,1.0
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-3)Man(a1-2)Man,1.0
GalNAc(b1-4)[GlcNAc(b1-3)]Gal(b1-4)Glc,1.0
NeuNGc(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAcOS,1.0
GalNAcA(a1-3)QuiNAc(b1-4)GalNAcA,1.0
Gal(b1-4)[Fuc(a1-3)][Gal(a1-6)]GlcNAc(b1-3)Gal,1.0
Rha(a1-3)QuiNAc(b1-7)LDManHep(a1-2)[Glc(a1-6)]Gal(a1-3)[LDManHep(a1-7)LDManHep(a1-7)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)Kdo(a2-4)Kdo(b1-8)AraN,1.0
[Rha(a1-4)GlcA(b1-2)Rha(a1-2)]Rha(a1-3)Rha(a1-2)Rha(a1-3)GlcNAc(b1-3)Rha,1.0
[QuiNAcNBut(a1-4)]IdoA(a1-4)GlcA(b1-4)GlcA(b1-3)QuiNAcNBut(b1-2)IdoA,1.0
GlcNAcNAlaFo(b1-4)ManNAcNAmA(b1-4)GlcNAcNAlaFo,1.0
[Rha(a1-3)]Rha(a1-3)Rha(a1-4)Gal(a1-3)GlcNAcOAc(b1-2)Rha,1.0
GlcA(b1-3)QuiNAcNBut(a1-4)GlcA,1.0
[QuiNAc(a1-4)]GlcASer(b1-4)GlcNAc(a1-4)ManNAcASer(b1-4)GlcNAc(b1-3)GlcASer,1.0
[GalA(a1-2)]Gal(a1-3)Galf(b1-3)Gal,1.0
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,1.0
Man(b1-4)Rha(a1-3)[Glc(a1-6)]Gal(a1-6)Man,1.0
Man(a1-3)[Xyl(b1-2)]Rha(a1-4)Man,1.0
Rha(a1-3)[FucNAc(a1-2)]Rha(b1-3)Rha,1.0
Man(b1-4)Rha(a1-3)GalOAc(a1-6)Man,1.0
[Rha(a1-4)]GalA(a1-2)Rha(a1-2)Rha(a1-3)Rha(a1-3)Gal(b1-3)GalA,1.0
Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-3)Man(a1-5)[Gal(b1-8)Kdo(a1-4)]Kdo,1.0
Rha(a1-3)[Xylf(a1-2)]Rha(a1-2)Rha(b1-3)Rha,1.0
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)][Fuc(a1-3)]GlcNAc,1.0
[Tyv(a1-3)]Man(b1-4)Rha(a1-3)[Glc(a1-4)]Gal(a1-6)Man,1.0
GalNAc(b1-4)[NeuNAc(a2-3)]Gal(b1-3)GalNAc(b1-4)[NeuNAc(a2-3)]Gal(b1-4)Glc,1.0
[FucNFo(a1-3)]Man(b1-3)Glc(b1-3)GlcNAc(b1-2)Man,1.0
[Tyv(a1-3)]Man(b1-4)Rha(a1-3)Gal(a1-6)Man,1.0
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc,1.0
[Tyv(a1-3)]Man(a1-2)Man(a1-2)Man(b1-3)GalNAc(a1-6)Man,1.0
[Fuc(a1-3)]Man(b1-3)Man(a1-3)Fuc(a1-3)GlcNAc(b1-4)Man,1.0
Rha(a1-3)[Tyv(a1-2)]GalOAc(a1-3)Gal(a1-3)Rha,1.0
NeuNAc(a2-8)NeuNAc(a2-3)Gal(b1-3)GalNAc(b1-4)[NeuNAc(a2-3)]Gal(b1-4)Glc,1.0
ManNAc(b1-4)Glc(b1-3)ManNAc,1.0
[Tyv(a1-3)LDManHep(b1-4)]Gal(a1-3)GlcNAc(b1-3)Gal,1.0
[GlcA(a1-3)Fuc(a1-4)]GlcNAc(b1-3)Fuc(a1-3)GlcNAc(b1-3)GlcNAc,1.0
[Rha(a1-3)][GalNAc(b1-4)]DDManHep(b1-3)GlcNAc(b1-7)DDManHep,1.0
Rha(a1-3)Rha(a1-2)Rha(a1-2)Rha(a1-2)Rha(a1-3)Rha,1.0
GlcAAlaLys(b1-6)Gal(b1-6)Glc(b1-3)GalNAc(b1-4)GlcAAlaLys,1.0
Glc(a1-3)Rha(a1-4)Glc,1.0
GlcNAcOLac(a1-3)FucNAc(a1-3)[Glc(b1-4)]GlcNAc(a1-6)GlcNAcOLac,1.0
GalNAc(a1-3)[GlcNAc(b1-2)]Man(b1-4)Glc(b1-3)GalNAc(a1-4)GalNAc,1.0
Rha(a1-3)Rha(a1-2)RhaOMe(a1-3)Rha,1.0
Glc(a1-3)LDManHep(a1-5)KdoOP,1.0
Rha(a1-2)[DDManHep(a1-7)LDManHep(a1-3)LDManHep(a1-7)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)Kdo(a2-4)Kdo(b1-8)AraN,1.0
[Parf(b1-3)]Fuc(a1-3)Man(a1-4)Fuc(a1-3)GalNAc(a1-2)Fuc,1.0
ManNAcA(b1-2)Rha(a1-3)Rha(b1-4)GlcNAc(a1-4)ManNAcA,1.0
NeuNAc(a2-3)Gal(b1-3)GalNAc(b1-4)[NeuNAc(a2-8)NeuNAc(a2-3)]Gal(b1-4)Glc,1.0
[FucNBut(a1-4)]Gal(a1-4)GalNAc(b1-3)Gal(a1-3)GlcNAc(b1-3)Gal,1.0
Glc(a1-4)Gal(b1-6)Glc(a1-2)Glc(a1-4)Glc(a1-3)[GalA(b1-7)LDManHep(a1-7)]LDManHep(a1-3)LDManHepOPPEtn(a1-5)Kdo,1.0
Galf(a1-4)GalNAc(b1-4)RhaOAc(a1-3)GlcNAc(b1-2)Galf,1.0
FucNAc(a1-3)FucNAc(a1-3)QuiNAc(b1-3)FucNAc,1.0
Gal(a1-6)Glc(a1-4)RhaOPEtn(a1-3)GalNAc(b1-3)Gal,1.0
Rha(a1-3)[Xyl(b1-2)][Xyl(b1-4)]Rha(a1-3)Rha(a1-2)Rha,1.0
Rha(a1-3)Ribf(b1-4)Rha(a1-3)Ribf(b1-4)Rha(a1-3)Rha,1.0
Rha(a1-3)Rha(a1-3)Rha(a1-2)Rha,1.0
Rha(a1-3)Man(b1-4)Man(a1-3)Rha,1.0
Rha(a1-2)Rha(a1-2)Rha(a1-2)Rha(a1-3)Rha(a1-3)Man(a1-5)[GlcN(b1-2)Gal(b1-4)[Gal(b1-8)]Kdo(a1-4)]Kdo,1.0
GalAAlaLys(a1-4)GalNAc(a1-3)GlcNAc(a1-3)GalAAlaLys,1.0
Rha(a1-6)Gal(a1-4)[GlcNAc(b1-3)]GalNAc(a1-3)QuiNAc(a1-2)Rha,1.0
Rha(a1-3)Rha(a1-2)Rha(a1-3)Rha(a1-3)Gal(b1-2)Rha,1.0
QuiNAc(a1-3)Man(a1-3)Fuc(a1-3)GalNAc(a1-2)QuiNAc,1.0
[FucNProp(a1-4)GalNAc(b1-4)]Gal(a1-3)GalNAc(b1-3)Gal,1.0
Rha(a1-2)Rha(b1-3)RhaOAc(a1-3)GlcNAc(b1-2)Rha,1.0
[Abe(a1-3)]Rha(b1-2)Man(a1-2)Man(a1-3)[GlcOAc(a1-4)]Gal(b1-4)Rha,1.0
VioNAc(b1-2)[Rha(a1-3)]Man(a1-4)Gal(b1-3)GlcNAc(a1-3)VioNAc,1.0
Gal(b1-4)[Rha(a1-3)]ManOAc(b1-3)Man(b1-4)GlcA(b1-3)GlcNAc(a1-2)Gal,1.0
RhaNAc(a1-2)RhaNAc(a1-3)RhaNAc(a1-3)RhaNAc(a1-2)RhaNAc(a1-3)RhaNAc,1.0
Rha(a1-3)[Ribf(a1-4)]Man(b1-4)Man(b1-4)Rha,1.0
Gal(b1-4)Gal(b1-4)[Ara(a1-5)Ara(a1-3)]Gal(b1-4)[Ara(a1-3)]Gal(b1-4)Gal(b1-4)Gal,1.0
[Abe(a1-3)]Man(a1-3)Fuc(a1-3)GalNAc(b1-2)Man,1.0
GalOPA(a1-7)[Fruf(b2-4)Glc(b1-4)][GalA(a1-3)]LDManHep(a1-5)KdoOP,1.0
QuiNAc(a1-4)GlcA(b1-3)GalASer(b1-3)GlcNAc(b1-2)QuiNAc,1.0
Rha(a1-3)[Sug(b1-2)]Rha(b1-3)Rha(a1-2)Rha,1.0
[Asc(a1-3)]Fuc(a1-3)Man(a1-4)Fuc(a1-3)GalNAc(a1-2)Fuc,1.0
Rha(a1-2)Rha(b1-3)Rha(a1-2)Rha(a1-2)Rha,1.0
DDGalHep(a1-2)Rha(a1-4)DDGalHep(b1-3)GlcNAc(a1-4)DDGalHep,1.0
Gal(b1-3)GlcNAc(a1-4)Rha(a1-3)GlcNAc(b1-2)Gal,1.0
GlcNAcOAcOLac(a1-3)QuiNAc(a1-3)GlcNAc(b1-4)GlcNAcOAcOLac,1.0
[RhaOAc(a1-4)GalA(a1-2)]RhaOAc(a1-4)Glc(a1-2)Rha(a1-3)GlcNAc(b1-3)RhaOAc,1.0
[FucNAc(a1-2)]Rha(b1-3)RhaNAc(a1-3)RhaNAc(a1-3)RhaNAc(a1-3)RhaNAc,1.0
Glc(a1-2)Galf(b1-6)Gal(a1-6)Glc(b1-3)Galf(b1-3)Glc,1.0
Rha(a1-3)Rha(a1-3)Man(b1-4)Rha,1.0
Rha(a1-4)FucNAcA(a1-3)QuiNAc(a1-2)Rha,1.0
Rha(a1-3)Rha(a1-2)LDManHep(a1-3)Rha,1.0
6dTalNAcOAc(b1-4)FucNAc(a1-4)FucNAc(a1-3)6dTalNAcOAc,1.0
GlcNAcOLac(a1-3)Rha(b1-4)GlcNAc(b1-6)GlcNAcOLac,1.0
GlcNAc(b1-4)[Glc(b1-3)]GalNAc(a1-3)LDManHepOCm(a1-3)LDManHepOP(a1-5)[Kdo(a1-4)]Kdo,1.0
NeuNAc(a2-8)NeuNAc(a2-8)NeuNAc(a2-3)Gal(b1-4)Glc,1.0
[AbeOAc(a1-3)]Man(a1-4)Rha(a1-3)Gal(a1-2)Man,1.0
