,Seqs,True,Preds
174,"['Gal', 'b1-3', 'Glc', 'b1-4', 'GalNAc', 'a1-4', 'QuiNAc', 'a1-3', 'Rha', 'a1-4', 'Gal']",1,1
175,"['Gal', 'a1-6', 'Gal', 'a1-6', 'Gal', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
176,"['Glc', 'b1-2', 'Glc', 'b1-3', 'D-Fuc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,1
177,"['Gal', 'b1-4', 'GlcNAc', 'b1-3', 'Gal', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
178,"['Man', 'a1-3', 'Fuc', 'a1-3', 'Man', 'a1-3', 'Fuc', 'a1-2', 'Man', '1-1', '1-1']",1,1
179,"['QuiNAcNBut', 'a1-4', 'ManNAcA', 'b1-4', 'L-GulNAcOAcA', 'a1-3', 'QuiNAcNBut', '1-1', '1-1', '1-1', '1-1']",1,1
180,"['Man', 'a1-3', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'Fuc']",2,2
181,"['GalNAc', 'b1-4', 'NeuNAc', 'a2-3', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1', '1-1', '1-1']",2,1
182,"['Xyl', 'b1-4', 'Rha', 'a1-3', 'Xyl', 'b1-3', 'Rha', 'a1-2', 'Ara', '1-1', '1-1']",2,1
183,"['Man', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'a1-6', 'Man']",2,2
184,"['Rha', 'a1-2', 'Gal', 'a1-3', 'GlcNAc', 'a1-3', 'Rha', 'a1-3', 'Rha', 'a1-2', 'Gal']",1,2
185,"['Glc', 'a1-3', 'Glc', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-3', 'Man']",2,2
186,"['D-FucNAc', 'a1-4', 'ManNAcA', 'b1-4', '2,5-Anhydro-Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
187,"['GlcNAc', 'b1-2', 'Man', 'a1-6', 'Man', 'a1-4', 'GlcNAc', 'b1-4', 'Fuc', 'a1-3', 'GlcNAc']",2,2
188,"['Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-2', 'Man', 'a1-2', 'Man']",2,2
189,"['GlcNAc', 'b1-2', 'Fuc', 'a1-3', 'Rha', 'a1-2', 'Rha', 'a1-2', 'Glc', 'a1-3', 'GlcNAc']",1,1
190,"['GlcNAc', 'b1-2', 'Man', 'a1-3', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'Man', 'b1-4', 'GlcNAc']",2,2
191,"['Man', 'b1-4', 'Rha', 'a1-3', 'Glc', 'a1-4', 'Gal', 'b1-6', 'Man', '1-1', '1-1']",1,1
192,"['Glc', 'b1-8', 'Kdn', 'b2-4', 'Kdn', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,2
193,"['Xyl', 'b1-2', 'Glc', 'b1-4', 'Glc', 'b1-4', 'Glc', 'b1-2', 'Ara', '1-1', '1-1']",2,2
194,"['Araf', 'a1-2', 'Glc', 'b1-3', 'Glc', 'b1-2', 'Ara', 'a1-6', 'Glc', '1-1', '1-1']",2,1
195,"['Rha', 'a1-2', 'Glc', 'b1-2', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,1
196,"['Man', 'a1-2', 'Man', 'a1-6', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
197,"['D-FucNAlaAc', 'a1-4', 'Gal', 'b1-4', 'Glc', 'a1-4', 'Glc', 'a1-2', 'Glc', 'b1-3', 'GalNAc']",1,1
198,"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'Gal', 'b1-4', 'Fuc']",2,2
199,"['Gal', 'b1-3', 'GlcNAc', 'b1-4', 'GlcNAc', 'a1-2', 'RhaOAc', 'a1-3', 'Man', 'a1-4', 'Gal']",1,1
200,"['Rha', 'a1-3', 'Glc', 'a1-3', 'GlcNAc', 'a1-3', 'Rha', 'a1-3', 'Rha', 'a1-2', 'Glc']",1,2
201,"['GalNAc', 'b1-3', 'Galf', 'b1-4', 'GalNAc', 'b1-3', 'Gal', 'a1-3', 'GalNAc', 'b1-3', 'GalNAc']",1,2
202,"['GalNAc', 'a1-2', 'Ribf', 'b1-4', 'GalNAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
203,"['Xyl', 'b1-2', 'Man', 'a1-3', 'Man', 'a1-3', 'GlcA', 'b1-2', 'Man', 'a1-3', 'Man']",2,2
204,"['Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-3', 'Man']",2,2
205,"['GlcNAc', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc', '1-1', '1-1']",1,2
206,"['Rha', 'a1-2', 'Gal', 'b1-2', 'GlcA', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,1
207,"['Gal', 'b1-3', 'Fuc', 'a1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Xyl', 'b1-2', 'Gal']",2,1
208,"['GlcNAcOAc', 'b1-4', 'GalOAcAThr', 'a1-3', 'GalNAc', 'a1-3', 'Rha', 'b1-4', 'GlcNAcOAc', '1-1', '1-1']",1,2
209,"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc']",2,2
210,"['GalNAc', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-3', 'Gal', 'b1-4', 'Glc', 'b1-4', 'GlcNAc']",1,1
211,"['Fuc', 'a1-3', 'GalNAc', 'b1-3', 'Gal', 'b1-4', 'Gal', 'b1-3', 'NeuNGc', 'a2-6', 'GalNAc']",2,1
212,"['Fruf', 'b1-2', 'Fruf', 'b1-2', 'Fruf', 'b2-6', 'Glc', 'a1-2', 'Fruf', '1-1', '1-1']",2,1
213,"['Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man']",2,1
214,"['NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-4', 'NeuNAc', 'a2-6', 'Gal', 'b1-4', 'GlcNAc']",2,2
215,"['Fuc', 'a1-2', 'Gal', 'b1-3', 'GlcNAc', 'b1-6', 'GalNAc', '1-1', '1-1', '1-1', '1-1']",2,1
216,"['NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Fuc', 'a1-3', 'Gal']",2,2
217,"['GlcNAc', 'a1-2', 'LDManHep', 'a1-3', 'Glc', 'b1-2', 'Glc', 'b1-4', 'LDManHep', 'a1-5', 'Kdo']",1,1
218,"['NeuNAc', 'a2-6', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Gal', 'b1-4', 'GlcNAc']",2,2
219,"['NeuNAc', 'a2-6', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'NeuNAc', 'a2-6', 'Gal']",2,2
220,"['GlcA', 'a1-6', 'Glc', 'a1-3', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,2
221,"['Fuc', 'a1-3', 'Gal', 'b1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,1
222,"['Glc', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-2', 'Man']",2,2
223,"['Rha', 'b1-2', 'GlcA', 'b1-4', 'Rha', 'b1-2', 'GlcA', 'b1-3', 'L-Man', 'b1-2', 'Araf']",2,1
224,"['NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Gal', 'b1-4', 'GlcNAc', 'b1-6', 'Man']",2,2
225,"['Glc', 'b1-4', 'Rha', 'a1-4', 'Rha', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,1
226,"['Glc', 'b1-3', 'Glc', 'b1-3', 'Man', 'b1-3', 'Man', 'b1-6', 'Glc', 'b1-3', 'Glc']",2,2
227,"['Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-6', 'Man']",2,2
228,"['Gal', 'b1-6', 'Galf', 'b1-3', 'Gal', 'b1-8', 'Gal', 'a1-4', 'PseNAcNAc', '1-1', '1-1']",1,1
229,"['GalNAc', 'a1-3', 'Glc', 'b1-2', 'Man', 'b1-4', 'Man', 'b1-3', 'GlcNAc', 'a1-4', 'GalNAc']",1,1
230,"['GlcNAc', 'a1-2', 'Galf', 'a1-2', 'Galf', 'b1-3', 'Gal-ol', '1-1', '1-1', '1-1', '1-1']",1,1
231,"['Xyl', 'b1-3', 'Xyl', 'b1-2', 'Rha', 'a1-6', 'Glc', 'b1-2', 'Glc', '1-1', '1-1']",2,1
232,"['D-Rha', 'a1-2', 'D-Rha', 'b1-3', 'D-Rha', 'a1-2', 'D-Rha', 'a1-2', 'D-Rha', '1-1', '1-1']",1,2
233,"['GlcA', 'b1-6', 'Man', 'b1-3', 'Glc', 'b1-4', 'GlcOP', '1-1', '1-1', '1-1', '1-1']",1,2
234,"['Glc', 'b1-6', 'Glc', 'b1-3', 'Glc', 'b1-6', 'Glc', 'b1-3', 'Glc', 'b1-3', 'Glc']",2,2
235,"['GlcNAc', 'a1-3', 'GlcNAc', 'b1-4', 'Fuc', 'a1-2', 'GlcA', 'b1-4', '6dTalOAcOMe', 'a1-3', 'Fuc']",1,1
236,"['Gal', 'b1-3', 'Gal', 'b1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,1
237,"['Araf', 'a1-3', 'Xyl', 'b1-4', 'Xyl', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
238,"['Fuc', 'a1-2', 'Gal', 'b1-4', 'Fuc', 'a1-3', 'GlcNAc', 'b1-3', 'DDManHep', 'a1-7', 'DDManHep']",1,1
239,"['Rha', 'a1-3', 'Glc', 'b1-3', 'Ara', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,1
240,"['Glc', 'b1-3', 'Gal', 'b1-3', 'Gal', 'b1-4', 'ManOP', 'a1-6', 'Gal', '1-1', '1-1']",2,2
241,"['NeuNGc', 'a2-6', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'Gal', 'b1-4', 'GlcNAc']",2,1
242,"['Glc', 'b1-4', 'GalOPGro', 'b1-3', 'GalOPGro', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,2
243,"['D-FucNAc', 'a1-4', 'GalA', 'a1-3', 'FucNAc', 'a1-3', 'QuiNAc', 'b1-3', 'D-FucNAc', '1-1', '1-1']",1,1
244,"['D-Fuc', 'a1-3', 'GalNAc', 'b1-3', 'D-Fuc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
245,"['L-GulNAcA', 'a1-3', 'D-6dXylHexN4Ulo', 'b1-4', 'GlcNAcANAlaFo', 'b1-4', 'GlcNAcNAmA', 'b1-4', 'L-GulNAcA', '1-1', '1-1']",1,1
246,"['Glc', 'a1-2', 'Glc', 'a1-4', 'GlcNAc', 'b1-2', 'Rha', 'a1-2', 'Rha', 'a1-3', 'Rha']",1,1
247,"['Glc', 'a1-4', 'GlcA', 'a1-2', 'Galf', 'b1-6', 'Galf', '1-1', '1-1', '1-1', '1-1']",2,1
248,"['MurNAc', 'a1-3', 'GlcNAc', 'b1-2', 'Rha', 'a1-2', 'D-Fuc', 'a1-3', 'Rha', 'a1-2', 'D-Fuc']",1,1
249,"['QuiNAc', 'b1-6', 'Galf', 'b1-4', 'Rha', 'a1-3', 'Gal', 'b1-4', 'Glc', 'b1-4', 'Man']",1,1
250,"['GlcA', 'b1-3', 'GlcNAc', 'b1-4', 'GlcA', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,2
251,"['Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-2', 'Man']",2,2
252,"['FucNAc', 'a1-3', 'GlcNAc', 'b1-4', 'Rha', 'a1-3', 'Glc', 'b1-6', 'Glc', 'a1-3', 'FucNAc']",1,1
253,"['Xyl', 'a1-6', 'Xyl', 'a1-6', 'Glc', 'b1-4', 'Glc', 'b1-4', 'Fuc', 'a1-2', 'Gal']",2,1
254,"['D-RhaNAc', 'a1-3', 'D-RhaNAc', 'a1-3', 'D-RhaNAc', 'a1-3', 'D-RhaNAc', 'a1-2', 'D-RhaNAc', 'a1-2', 'D-RhaNAc']",1,2
255,"['D-4dLyxHex', 'b1-2', 'Man', 'b1-2', 'ManOMe', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,1
256,"['Glc', 'b1-4', 'ManOPyr', 'b1-4', 'GlcA', 'b1-3', 'GlcA', 'a1-3', 'GalA', 'a1-4', 'Gal']",1,1
257,"['Gal', 'b1-2', 'Rha', 'a1-3', 'Xyl', 'b1-4', 'Xyl', 'b1-3', 'Rha', 'a1-2', 'Rha']",2,1
258,"['ArafOCoum', 'a1-3', 'Xyl', 'b1-4', 'Xyl', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
259,"['Galf', 'b1-3', 'GlcNAc', 'b1-5', 'Galf', 'b1-3', 'GlcNAc', 'b1-5', 'Galf', 'b1-3', 'Gal']",1,1
260,"['Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Gal', 'b1-4', 'GlcNAc', 'b1-6', 'Man', 'a1-6', 'Man']",2,1
261,"['Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'b1-4', 'GlcNAc']",2,2
262,"['GlcNAc', 'b1-2', 'Man', 'a1-3', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man']",2,2
263,"['Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'GlcNAc']",3,1
264,"['Glc', 'a1-6', 'Rha', 'a1-3', 'Glc', 'b1-3', 'Glc', 'a1-4', 'GalOMeNAla', '1-1', '1-1']",1,1
265,"['Glc', 'a1-2', 'Galf', 'b1-5', 'Galf', 'b1-5', 'GlcNAc', 'a1-6', 'Galf', 'b1-5', 'Galf']",2,1
266,"['Rha', 'a1-3', 'Rha', 'a1-2', 'Gal', 'a1-3', 'GlcNAc', 'b1-2', 'Rha', '1-1', '1-1']",1,1
267,"['Man', 'b1-4', 'Gal', 'a1-6', 'Man', 'b1-4', 'Gal', 'a1-6', 'Man', '1-1', '1-1']",2,1
268,"['GlcNAc', 'b1-2', 'GlcNAc', 'b1-6', 'Man', 'a1-3', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'GlcNAc']",2,1
269,"['GalOS', 'b1-4', 'GlcNAc', 'b1-2', 'NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-4', 'Man']",2,1
270,"['Man', 'a1-3', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",2,1
271,"['GlcN', 'a1-4', 'GalA', 'a1-3', 'LDManHep', 'a1-7', 'LDManHep', 'a1-3', 'GalA', 'b1-6', 'Glc']",1,1
272,"['Glc', 'b1-6', 'Gal', 'a1-4', 'Gal', 'a1-4', 'Glc', 'b1-3', 'Gal', 'a1-3', 'Gal']",1,1
273,"['Fuc', 'a1-2', 'Gal', 'b1-3', 'GlcNAc', 'b1-3', 'Fuc', 'a1-3', 'Gal', 'b1-4', 'GlcNAc']",2,1
274,"['GlcA', 'b1-3', 'GalA', 'a1-2', 'Rha', 'a1-4', 'GlcA', 'b1-3', 'GalA', 'a1-2', 'Rha']",2,1
275,"['Fuc', 'a1-6', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Man', 'a1-6', 'Xyl']",2,2
276,"['D-Araf', 'b1-2', 'D-Araf', 'b1-3', 'D-Araf', 'b1-2', 'D-Araf', 'b1-5', 'D-Araf', '1-1', '1-1']",1,1
277,"['Glc', 'b1-8', 'Kdn', 'b2-4', 'Kdn', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
278,"['RhaOMe', 'a1-2', 'RhaOMe', 'b1-4', 'Xyl', 'b1-4', 'Gal', 'a1-2', 'Man', 'a1-3', 'D-Rha']",3,1
279,"['Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-2', 'Man']",2,2
280,"['NeuNAc', 'a2-3', 'Gal', 'b1-3', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'GlcNAc', 'b1-2', 'Man']",2,1
281,"['FucOAc', 'a1-3', 'GlcNAcOAc', 'a1-4', 'GlcA', 'a1-3', 'Fuc', 'a1-3', 'GlcNAc', 'b1-4', 'GlcNAcOAc']",1,1
282,"['Gal', 'a1-4', 'Gal', 'b1-4', 'Glc', 'b1-4', 'Glc', 'a1-2', 'Glc', 'a1-2', 'Glc']",1,1
283,"['Glc', 'b1-4', 'Glc', 'b1-4', 'Glc', 'b1-3', 'Glc', '1-1', '1-1', '1-1', '1-1']",2,1
284,"['GalNAcOS', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'GalNAc', 'b1-4', 'GlcNAc', 'b1-2', 'Man']",2,1
285,"['Gal', 'a1-3', 'Sug', 'b1-3', 'GalOAc', 'a1-2', 'Man', 'a1-4', 'Rha', 'a1-3', 'Gal']",1,1
286,"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc']",2,2
287,"['Gal', 'a1-6', 'Gal', 'a1-6', 'Gal', 'a1-6', 'Glc', 'a1-2', 'Fruf', '1-1', '1-1']",2,1
288,"['Gal', 'b1-6', 'Gal', 'b1-6', 'Gal', 'b1-6', 'Gal', 'b1-4', 'Gal', 'b1-6', 'Glc']",1,1
289,"['Rha', 'a1-3', 'Rha', 'a1-2', 'Rha', 'a1-2', 'D-FucNAc', 'a1-3', 'Rha', 'a1-3', 'Rha']",1,1
290,"['Glc', 'a1-4', 'Gal', 'b1-7', 'GlcNAc', 'b1-2', 'DDManHep', 'a1-2', 'LDManHep', 'b1-3', 'LDManHepOPEtn']",1,1
291,"['Man', 'a1-6', 'Man', 'a1-6', 'Man', 'a1-6', 'Glc', 'a1-6', 'Gal', 'b1-6', 'Gal']",2,1
292,"['Man', 'a1-2', 'Man', 'a1-2', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,1
293,"['NeuNAc', 'a2-8', 'NeuNAc', 'a2-3', 'Gal', 'b1-3', 'NeuNAc', 'a2-6', 'GalNAc', '1-1', '1-1']",2,1
294,"['Gal', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Gal', 'b1-4', 'GlcNAc']",2,1
295,"['GlcA', 'b1-3', 'GalNAc', 'a1-2', 'QuiNAlaAcGro', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
296,"['Gal', 'b1-4', 'Glc', 'a1-6', 'ManNAc', 'b1-3', 'Gal', '1-1', '1-1', '1-1', '1-1']",1,1
297,"['Xyl', 'b1-2', 'Glc', 'b1-3', 'D-Fuc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,1
298,"['Kdo', 'a2-8', 'Kdo', 'a2-8', 'Kdo', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
299,"['D-RhaOMe', 'b1-2', 'GalOMe', 'b1-4', 'GlcOMe', 'b1-2', 'GlcOMeA', '1-1', '1-1', '1-1', '1-1']",2,1
300,"['GalOAcOPyr', 'a1-4', 'GlcA', 'b1-4', 'Gal', 'a1-6', 'Gal', 'b1-3', 'Gal', '1-1', '1-1']",1,1
301,"['Man', 'a1-3', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'Fuc']",2,1
302,"['L-GulNAcANEtn', 'a1-4', 'ManNAcA', 'b1-3', 'D-FucNAc-ol', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
303,"['Gal', 'a1-6', 'Gal', 'a1-3', 'Galf', 'b1-3', 'GlcOP', 'a1-6', 'Man', 'a1-3', 'Man']",2,1
304,"['Gal', 'a1-6', 'Glc', 'a1-2', 'Fruf', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,1
305,"['PseNAcNAc', 'b2-4', 'Gal', 'b1-4', 'GlcNAc', 'b1-4', 'PseNAcNAc', '1-1', '1-1', '1-1', '1-1']",1,1
306,"['D-Rha', 'a1-3', 'D-Rha', 'a1-3', 'D-Rha', 'a1-2', 'D-Rha', 'a1-2', 'D-Rha', 'a1-2', 'D-Rha']",1,1
307,"['Gal', 'b1-4', 'GlcNAc', 'b1-3', 'GlcNAc', 'b1-6', 'Gal', 'b1-4', 'GlcNAc', 'b1-3', 'GalNAc']",2,1
308,"['Man', 'a1-3', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",2,1
309,"['Glc', 'b1-3', '6dTalOMe', 'a1-3', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
310,"['Fuc', 'a1-2', 'Gal', 'b1-3', 'GlcNAc', 'b1-3', 'Gal', 'b1-4', 'Glc', '1-1', '1-1']",2,1
311,"['GlcNAc', 'b1-4', 'MurNAcAla', 'b1-4', 'GlcNAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
312,"['Kdo', 'a2-4', 'Kdo', 'a2-6', 'GlcOPN', 'b1-6', 'GlcOPN', '1-1', '1-1', '1-1', '1-1']",1,1
313,"['Man', 'a1-3', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",2,1
314,"['Ara', 'a1-2', 'Ara', 'a1-6', 'GlcNAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,1
315,"['LDManHep', 'a1-2', 'LDManHepOEtn', 'a1-3', 'Glc', 'b1-4', 'LDManHep', 'a1-5', 'KdoOPPEtn', '1-1', '1-1']",1,1
316,"['Glc', 'a1-6', 'GlcNAc', 'b1-2', 'Galf', 'b1-6', 'Glc-ol', '1-1', '1-1', '1-1', '1-1']",1,1
317,"['GlcNAc', 'b1-2', 'Man', 'a1-3', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'Man', 'b1-4', 'GlcNAc']",2,2
318,"['GalNAc', 'b1-3', 'GalNAc', 'b1-3', 'Gal', 'a1-4', 'Gal', 'a1-4', 'Glc', '1-1', '1-1']",2,1
319,"['FucOMe', 'a1-4', 'GlcA', 'b1-4', 'FucOMe', 'a1-3', 'Rha', 'a1-2', '6dTal', '1-1', '1-1']",1,1
320,"['Gal', 'b1-2', 'Xyl', 'a1-6', 'Xyl', 'a1-6', 'Glc', 'b1-4', 'Glc', 'b1-4', 'Fuc']",2,1
321,"['Ribf', 'b1-2', 'Ribf', 'b1-6', 'Kdof', 'b2-3', 'Ribf', '1-1', '1-1', '1-1', '1-1']",1,1
322,"['Galf', 'b1-2', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-6', 'Man', 'a1-3', 'Man']",2,1
323,"['Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man']",2,1
324,"['GlcA', 'b1-3', 'GalA', 'a1-2', 'Rha', 'a1-4', 'GlcA', 'b1-3', 'GalA', 'a1-2', 'Rha']",2,1
325,"['Gal', 'b1-4', 'Gal', 'a1-6', 'GlcNAc', 'b1-3', 'Gal', '1-1', '1-1', '1-1', '1-1']",1,1
326,"['Glc', 'b1-3', 'Glc', 'b1-6', 'Gal', 'a1-4', 'GlcNAc', 'b1-3', 'Gal', 'b1-4', 'Glc']",1,1
327,"['Glc', 'b1-3', 'Glc', 'b1-6', 'Glc', 'b1-3', 'Glc', 'b1-3', 'Glc', 'b1-3', 'Glc']",2,1
328,"['Xyl', 'b1-3', 'Rha', 'a1-2', 'Ara', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,1
329,"['Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-6', 'Man', 'a1-6', 'Man', 'a1-6', 'Man']",2,2
330,"['Rha', 'a1-2', 'Xyl', 'b1-3', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,1
331,"['Rha', 'a1-3', 'GlcNAc', 'a1-3', 'Glc', 'b1-2', 'Glc', 'a1-4', 'GalN', 'a1-3', 'LDManHepOP']",1,1
332,"['Glc', 'b1-3', 'GalNAc', 'b1-7', 'NeuNAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
333,"['Kdo', 'a2-8', 'Kdo', 'a2-4', 'Kdo', 'a2-6', 'GlcNAc', '1-1', '1-1', '1-1', '1-1']",1,1
334,"['Gal', 'a1-4', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Gal', 'a1-4', 'Gal', 'b1-4', 'GlcNAc']",2,1
335,"['Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man']",2,1
336,"['Rha', 'a1-2', 'Rha', 'a1-4', 'GalNAc', 'b1-3', 'GlcNAc', 'a1-3', 'Rha', '1-1', '1-1']",1,1
337,"['GalNAc', 'b1-4', 'GlcNAc', 'b1-3', 'GalNAc', 'b1-4', 'GlcNAc', 'b1-6', 'GalNAc', '1-1', '1-1']",2,1
338,"['GlcA', 'a1-3', 'Xyl', 'b1-4', 'Fuc', 'a1-3', 'Xyl', 'b1-4', 'Glc', 'b1-3', 'GlcA']",1,1
339,"['Glc', 'b1-3', 'Gal', 'b1-2', 'D-Rha', 'a1-4', 'Gal', 'a1-2', 'GlcA', 'a1-3', 'Gal']",1,1
340,"['Fruf', 'b2-6', 'Fruf', 'b1-2', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,1
341,"['NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-6', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1']",2,1
342,"['Man', 'a1-4', 'GalA', 'a1-3', 'GlcNAc', 'b1-2', 'Gal', 'a1-3', 'RhaOAc', 'a1-4', 'Man']",1,1
343,"['Galf', 'a1-3', 'GlcNAc', 'a1-2', 'Galf', 'a1-2', 'Galf', 'b1-3', 'Gal', '1-1', '1-1']",1,1
344,"['Rha', 'a1-3', 'Glc', 'b1-3', 'GlcN', 'b1-4', 'GalN', 'a1-3', 'LDManHepOP', 'a1-3', 'LDManHepOP']",1,1
345,"['GlcNAcA', 'b1-6', 'Glc', 'a1-4', 'GlcNAcA', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
346,"['Rha', 'a1-3', 'Glc', 'a1-6', 'GlcNAc', 'b1-3', 'Glc', 'a1-2', 'Rha', 'a1-3', 'Rha']",1,1
347,"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-6', 'Man', 'a1-2', 'Man', 'a1-3', 'Man']",2,2
348,"['Rha', 'a1-2', 'Rha', 'a1-5', 'Kdo', 'b2-3', 'Rha', '1-1', '1-1', '1-1', '1-1']",1,1
