,Seqs,True,Preds
175,"['Fuc', 'a1-3', 'GalNAc', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Fuc', 'a1-3', 'GalNAc']",2,2
176,"['GlcNAc', 'b1-3', 'GlcNAc', 'b1-2', 'Glc', 'b1-2', 'Gal', 'b1-3', 'GalNAc', 'a1-4', 'Gal']",1,1
177,"['GlcNMeOCmOVac', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc', 'b1-4', 'FucOMe', 'a1-6', 'GlcNAc', '1-1', '1-1']",1,1
178,"['Man', 'a1-3', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'Fuc']",2,2
179,"['Glc', 'a1-3', 'Glc', 'a1-6', 'Glc', 'a1-6', 'Glc', '1-1', '1-1', '1-1', '1-1']",1,2
180,"['Rha', 'a1-2', 'Rha', 'a1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
181,"['Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-3', 'Man']",2,2
182,"['Glc', 'b1-6', 'Glc', 'b1-3', 'Glc', 'b1-3', 'Glc', 'b1-3', 'Glc', 'b1-3', 'Glc']",2,2
183,"['Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'b1-4', 'GlcNAc']",2,2
184,"['Kdo', 'a2-4', 'LDManHep', 'a1-5', 'Kdo', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
185,"['NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAc']",2,2
186,"['GalNAc', 'b1-4', 'GlcNAc', 'b1-2', 'GalNAc', 'b1-4', 'GlcNAc', 'b1-6', 'Man', 'a1-6', 'GalNAc']",2,2
187,"['Galf', 'b1-3', 'Gal', 'b1-4', 'Glc', 'b1-4', 'DDManHepOPEtn', 'a1-5', 'Kdo', '1-1', '1-1']",1,1
188,"['Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,1
189,"['Man', 'a1-6', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc', '1-1', '1-1', '1-1', '1-1']",2,2
190,"['GlcNAcANAlaFo', 'b1-4', 'ManNAcNAmA', 'b1-4', 'L-GulNAcA', 'a1-3', 'QuiNAc', 'b1-4', 'GlcNAcANAlaFo', '1-1', '1-1']",1,1
191,"['NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-6', 'Gal']",2,1
192,"['Rha', 'a1-3', 'DDManHep', 'a1-4', 'Rha', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
193,"['Fuc', 'a1-4', 'Gal', 'b1-3', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'Fuc', 'a1-4', 'GlcNAc']",2,2
194,"['RhaNAc', 'b1-3', 'GlcNAc', 'b1-4', 'GlcNAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
195,"['Gal', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'Man', 'b1-4', 'GlcNAc']",2,2
196,"['Gal', 'a1-6', 'Man', 'a1-3', 'Fuc', 'a1-2', 'Gal', 'a1-6', 'Gal', 'a1-6', 'Gal']",2,1
197,"['Pse', 'a2-6', 'Glc', 'b1-6', 'Gal', 'b1-3', 'GalNAc', 'b1-3', 'Pse', 'b2-6', 'Glc']",1,2
198,"['Gal', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'Fuc', 'a1-3', 'Gal']",2,2
199,"['NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAcOS', 'b1-2', 'Man', 'a1-3', 'Man', 'a1-6', 'Man']",2,3
200,"['Gal', 'a1-6', 'Gal', 'a1-6', 'Gal', 'a1-6', 'Fuc', 'a1-2', 'Gal', 'b1-6', 'Man']",2,1
201,"['Glc', 'b1-6', 'Glc', 'b1-6', 'Glc', 'b1-3', 'Glc', '1-1', '1-1', '1-1', '1-1']",1,2
202,"['Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-2', 'Man']",2,2
203,"['GlcNAc', 'b1-2', 'Man', 'a1-3', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man']",2,2
204,"['L-GulNAcA', 'a1-4', 'GlcNAcOAc', 'b1-3', 'D-FucNBut', 'a1-4', 'Gal', 'a1-4', 'L-GulNAcA', '1-1', '1-1']",1,1
205,"['Glc', 'b1-3', 'Glc', 'b1-6', 'Gal', 'b1-6', 'GlcOPGro', 'a1-6', 'Glc', '1-1', '1-1']",1,2
206,"['Rha', 'a1-3', 'Rha', 'a1-2', 'Gal', 'a1-3', 'GlcNAc', 'a1-3', 'Rha', 'a1-3', 'Rha']",1,1
207,"['Fuc', 'a1-2', 'Gal', 'a1-3', 'Gal', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,1
208,"['Glc', 'b1-4', 'Glc', 'b1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
209,"['NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-6', 'GalOS', 'b1-3', 'GalNAc', '1-1', '1-1']",2,2
210,"['Gal', 'a1-3', 'GlcNAc', 'b1-3', 'Gal', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
211,"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-4', 'GlcN', '1-1', '1-1', '1-1', '1-1']",2,2
212,"['4eLegNAcNAc', 'a2-4', 'GlcOAcA', 'b1-3', 'GalNAc', 'b1-4', '4eLegNAcNAc', '1-1', '1-1', '1-1', '1-1']",1,2
213,"['Man', 'a1-3', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'Fuc']",2,2
214,"['Rha', 'a1-3', 'Glc', 'b1-6', 'Glc', 'a1-3', 'RhaOAc', 'a1-3', 'GlcNAc', 'b1-4', 'Glc']",1,1
215,"['QuiNAcOPGro', 'b3-3', 'GlcNAc', 'b1-2', 'Gal', 'b1-3', 'GlcNAc', 'b1-3', 'QuiNAcOPGro', '1-1', '1-1']",1,1
216,"['Tyv', 'a1-3', 'Man', 'b1-4', 'Rha', 'a1-3', 'Glc', 'a1-4', 'Gal', 'a1-6', 'Man']",1,1
217,"['GlcNAc', 'b1-3', 'GalNAcOAc', 'a1-3', 'QuiNAc', 'b1-6', 'GlcNAc', 'a1-4', 'GalNAcOAc', '1-1', '1-1']",1,1
218,"['Gal', 'b1-4', 'GlcNAc', 'b1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-3', 'Gal', 'b1-4', 'GlcNAc']",2,2
219,"['D-RhaNAc', 'a1-3', 'Fuc', 'a1-4', 'Glc', 'b1-3', 'GalNAc', '1-1', '1-1', '1-1', '1-1']",1,2
220,"['ManOMe', 'a1-6', 'ManOMe', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-4', 'GalNAcN']",0,1
221,"['Glc', 'b1-2', 'Xyl', 'b1-3', 'GlcA', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
222,"['Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Gal', 'b1-4', 'GlcNAc', 'b1-4', 'Man', 'a1-3', 'Gal']",2,2
223,"['Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-2', 'Man']",2,2
224,"['Gal', 'a1-6', 'Glc', 'a1-2', 'Fruf', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
225,"['Fruf', 'b2-6', 'Glc', 'a1-2', 'Fruf', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
226,"['NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'NeuNAc', 'a2-6', 'Gal']",3,2
227,"['Gal', 'a1-6', 'Glc', 'a1-2', 'Fruf', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
228,"['GalA', 'a1-3', 'GalA', 'b1-7', 'LDManHep', 'a1-7', 'LDManHep', 'a1-3', 'Glc', 'b1-4', 'LDManHep']",1,1
229,"['Glc', 'a1-6', 'Glc', 'a1-6', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,2
230,"['NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-3', 'Gal', 'b1-4', 'Glc', 'b1-4', 'GlcNAc']",1,2
231,"['Abe', 'a1-3', 'Man', 'a1-4', 'Rha', 'a1-3', 'Glc', 'a1-4', 'Gal', 'a1-2', 'AbeOAc']",1,1
232,"['Glc', 'b1-2', 'Gal', 'a1-3', 'D-Rha', 'a1-2', 'D-Rha', 'b1-4', 'Glc', '1-1', '1-1']",1,2
233,"['FucOMe', 'a1-4', 'FucOMe', 'a1-3', 'Rha', 'a1-5', '1dAlt-ol', '1-1', '1-1', '1-1', '1-1']",1,1
234,"['D-Fuc', 'a1-2', 'GlcA', 'b1-4', '6dTalOMe', 'a1-3', 'D-Fuc', 'a1-3', '2,5-Anhydro-Tal-ol', '1-1', '1-1']",1,1
235,"['GlcNAc', 'b1-2', 'Man', 'a1-3', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'Man', 'b1-4', 'GlcNAc']",2,2
236,"['Gal', 'a1-6', 'Man', 'b1-4', 'Glc', 'b1-4', 'Gal', 'a1-6', 'Man', 'b1-4', 'Glc']",2,2
237,"['Rha', 'a1-2', 'Glc', 'a1-2', 'Rha', 'a1-3', 'Rha', 'a1-3', 'GlcNAc', 'b1-2', 'Rha']",1,1
238,"['Fuc', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-6', 'Gal', 'b1-4', 'GlcNAc', 'b1-3', 'GalNAc']",2,2
239,"['Fuc', 'a1-4', 'GlcNAc', 'a1-4', 'GlcA', 'b1-3', 'Fuc', 'a1-3', 'GlcNAc', 'a1-3', 'GlcNAc']",1,1
240,"['GlcA', 'a1-2', 'GlcA', 'a1-2', 'Man', 'b1-4', 'Gal', 'b1-2', 'Rha', '1-1', '1-1']",1,1
241,"['Sug', 'b1-3', 'Gal', 'a1-2', 'Man', 'a1-4', 'Rha', 'a1-3', 'Gal', 'a1-3', 'Man']",1,1
242,"['Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man']",2,2
243,"['Gal', 'a1-2', 'Gal', 'a1-2', 'Gal', 'b1-4', 'Glc', 'a1-3', 'Glc', 'a1-3', 'LDManHep']",1,1
244,"['GalNAc', 'b1-4', 'GlcNAc', 'b1-3', 'GalNAc', 'b1-4', 'GlcNAc', 'b1-6', 'GalNAc', '1-1', '1-1']",2,1
245,"['Glc', 'b1-4', 'Glc', 'b1-3', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
246,"['NeuNGc', 'a2-6', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'NeuNGc', 'a2-6', 'Gal', 'b1-4', 'GlcNAc']",2,2
247,"['GlcNAc', 'b1-4', 'GalNAcOPGro', 'b1-4', 'Gal', 'a1-6', 'Glc', 'b1-3', 'GalNAc', 'b1-6', 'GlcNAc']",1,1
248,"['GalA', 'a1-2', 'Rha', 'a1-2', 'GalA', 'a1-2', 'Rha', '1-1', '1-1', '1-1', '1-1']",2,1
249,"['Asc', 'a1-3', 'DDManHep', 'a1-4', 'FucNAc', 'a1-3', 'QuiNAc', 'b1-2', 'DDManHep', '1-1', '1-1']",1,1
250,"['GalNAcAN', 'a1-2', 'Rha', 'a1-2', 'Rha', 'a1-3', 'Rha', 'a1-2', 'Rha', 'a1-3', 'GlcNAc']",1,1
251,"['Gal', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-6', 'Gal', 'a1-2', 'Man', 'a1-2', 'Man']",2,2
252,"['LDManHep', 'a1-2', 'LDManHep', 'a1-3', 'PseNAcNAc', 'b2-6', 'Glc', 'b1-4', 'DDManHepOEtn', 'a1-5', 'KdoOP']",1,1
253,"['Xylf', 'b1-2', 'Xyl', 'b1-3', 'Rha', 'b1-2', 'Rha', 'b1-4', 'Xyl', '1-1', '1-1']",2,2
254,"['GlcA', 'b1-4', 'GlcA', 'b1-4', 'Glc', 'b1-4', 'GalOPyr', 'a1-4', 'GlcA', 'b1-4', 'Glc']",1,1
255,"['D-Rha', 'a1-3', 'D-Rha', 'a1-3', 'D-Rha', 'a1-2', 'D-Rha', '1-1', '1-1', '1-1', '1-1']",1,1
256,"['Gal', 'a1-3', 'Gal', 'a1-6', 'Glc', 'a1-3', 'LDManHep', 'a1-7', 'LDManHep', 'a1-3', 'LDManHep']",1,1
257,"['GlcN', 'a1-7', 'LDManHep', 'a1-2', 'LDManHep', 'a1-6', 'LDManHep', 'a1-3', 'Fruf', 'b2-6', 'Glc']",1,1
258,"['GalOPyr', 'b1-3', 'GlcOPyr', 'b1-4', 'Glc', 'b1-3', 'Glc', 'b1-6', 'GlcA', 'b1-4', 'GlcA']",1,1
259,"['Glc', 'a1-6', 'Glc', 'a1-3', 'Glc', 'a1-6', 'Glc', '1-1', '1-1', '1-1', '1-1']",1,1
260,"['GlcNAc', 'a1-3', 'GlcNAc', 'b1-3', 'Gal', 'a1-4', 'Gal', '1-1', '1-1', '1-1', '1-1']",1,1
261,"['Glc', 'a1-2', 'GlcOPOPGro', 'a1-3', 'GlcOPOPGro', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
262,"['Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man']",2,2
263,"['GalNAcOS', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'GalNAc', 'b1-4', 'GlcNAc', 'b1-2', 'Man']",2,2
264,"['GalNAc', 'b1-3', 'Fuc', 'a1-2', 'Gal', 'a1-3', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1']",1,1
265,"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'b1-4', 'GlcNAc', '1-1', '1-1', '1-1', '1-1']",2,2
266,"['GlcN', 'b1-7', 'LDManHep', 'a1-4', 'Glc', 'a1-3', 'LDManHep', 'a1-3', 'LDManHep', '1-1', '1-1']",1,1
267,"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-6', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",2,2
268,"['Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-6', 'Man']",2,2
269,"['GalNAc', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'GalNAc', 'b1-4', 'GlcNAc', 'b1-2', 'Man']",2,2
270,"['Col', 'a1-2', 'Gal', 'b1-3', 'GlcNAc', 'b1-3', 'Gal', 'a1-3', 'GlcNAc', 'b1-6', 'GlcNAc']",1,1
271,"['Fuc', 'a1-2', 'GalNAc', 'a1-3', 'Gal', 'b1-3', 'Fuc', 'a1-2', 'Gal', 'b1-3', 'GalNAc']",2,2
272,"['Glc', 'b1-2', 'Ara', 'a1-3', 'GlcA', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
273,"['Gal', 'b1-3', 'Rha', 'a1-4', 'GalA', 'a1-2', 'Rha', 'a1-2', 'Rha', 'a1-2', 'Rha']",1,2
274,"['Man', 'a1-3', 'Man', 'a1-3', 'Man', 'a1-3', 'Man', 'a1-3', 'Man', '1-1', '1-1']",2,2
275,"['GalALys', 'a1-3', 'GalNAc', 'b1-4', 'GlcA', 'b1-3', 'GalNAc', 'b1-2', 'GalALys', '1-1', '1-1']",1,2
276,"['Rha', 'a1-4', 'Glc', 'b1-6', 'Glc', 'b1-2', 'Glc', '1-1', '1-1', '1-1', '1-1']",2,2
277,"['GalA', 'b1-7', 'LDManHep', 'a1-7', 'L-4dThrHexA4en', 'b1-3', 'LDManHep', 'a1-3', 'Glc', 'b1-4', 'LDManHep']",1,1
278,"['Rha', 'a1-4', 'GlcA', 'a1-2', 'Rha', 'a1-2', 'Rha', 'a1-2', 'Gal', '1-1', '1-1']",1,1
279,"['Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-3', 'Man', 'a1-6', 'Man']",2,2
280,"['Gal', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,2
281,"['Rha', 'a1-2', 'Rha', 'a1-3', 'Rha', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
282,"['NeuNAc', 'a2-3', 'Gal', 'b1-3', 'NeuNAc', 'a2-6', 'GlcNAc', 'b1-4', 'NeuNAc', 'a2-6', 'Gal']",2,2
283,"['Fuc', 'a1-2', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Man', 'a1-6', 'Man']",2,3
284,"['Fuc', 'a1-2', 'GlcA', 'b1-3', 'Gal', 'b1-4', 'Fuc', 'a1-2', 'Gal', 'b1-3', 'GalNAc']",2,2
285,"['Fuc', 'a1-2', 'Gal', 'b1-3', 'GalNAcOMe', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,2
286,"['Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-6', 'Man']",3,2
287,"['GlcNAc', 'b1-4', 'RhaOAc', 'a1-3', 'GlcNAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
288,"['GlcNAc', 'b1-6', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'Fuc']",2,2
289,"['Man', 'b1-4', 'GlcNAc', 'b1-4', 'Fuc', 'a1-6', 'GlcNAc', '1-1', '1-1', '1-1', '1-1']",2,1
290,"['Ara', 'a1-3', 'Glc', 'b1-4', 'GlcA', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
291,"['Gal', 'b1-4', 'Gal', 'b1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
292,"['NeuNGc', 'a2-6', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'NeuNGc', 'a2-6', 'Gal']",2,2
293,"['Glc', 'a1-2', 'Glc', 'a1-2', 'Gal', 'a1-3', 'Gal', 'a1-6', 'Glc', 'a1-3', 'LDManHep']",1,1
294,"['Apif', 'a1-3', 'Rha', 'a1-6', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
295,"['GlcA', 'b1-6', 'Man', 'a1-3', 'Glc', 'a1-6', 'Man', 'a1-3', 'Glc-ol', '1-1', '1-1']",1,1
296,"['Fuc', 'a1-2', 'Gal', 'b1-3', 'Fuc', 'a1-2', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1']",2,2
297,"['Glc', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-6', 'Man']",2,2
298,"['NeuNAc', 'a2-8', 'NeuNAc', 'a2-3', 'Gal', 'b1-3', 'Glc', 'b1-4', 'LDManHepOPEtn', 'a1-5', 'Kdo']",1,1
299,"['Glc', 'a1-4', 'Glc', 'b1-2', 'Gal', 'a1-6', 'Glc', 'b1-6', 'Man', 'a1-4', 'Glc']",2,1
300,"['Man', 'a1-6', 'Xyl', 'b1-2', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'Fuc', 'a1-3', 'GlcNAc']",2,2
301,"['Galf', 'b1-3', 'Gal', 'a1-6', 'Glc', 'b1-5', 'Galf', 'b1-3', 'Gal', 'a1-6', 'Galf']",1,1
302,"['Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-2', 'Man']",2,2
303,"['Gal', 'b1-2', 'Rha', 'a1-3', 'Xyl', 'b1-4', 'Xyl', 'b1-3', 'Rha', 'a1-2', 'D-Apif']",2,2
304,"['Rha', 'a1-3', 'Rha', 'a1-2', 'Rha', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
305,"['D-Fuc', 'a1-2', 'Gal', 'a1-6', 'Gal', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,1
306,"['GlcNAc', 'b1-2', 'Man', 'a1-3', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man']",2,2
307,"['Man', 'b1-4', 'Gal', 'a1-6', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
308,"['GlcN', 'a1-7', 'LDManHep', 'a1-2', 'LDManHep', 'a1-3', 'Gal', 'a1-4', 'GalN', 'b1-4', 'LDManHep']",1,1
309,"['GlcN', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc', 'b1-4', 'FucOMe', 'a1-6', 'GlcNAc', '1-1', '1-1']",1,1
310,"['Glc', 'b1-3', 'Glc', 'b1-6', 'Glc', 'b1-3', 'Glc', '1-1', '1-1', '1-1', '1-1']",2,2
311,"['Rha', 'a1-2', 'Rha', 'a1-3', 'Gal', 'b1-2', 'Rha', 'a1-4', 'GlcA', 'b1-2', 'Rha']",1,1
312,"['Gal', 'a1-2', 'Ribf', 'b1-9', 'KdnOMe', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,2
313,"['Man', 'b1-4', 'Man', 'b1-4', 'Man', 'b1-4', 'Man', '1-1', '1-1', '1-1', '1-1']",2,2
314,"['GlcNAc', 'b1-2', 'Man', 'a1-6', 'GlcNAc', 'b1-4', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc']",2,2
315,"['Glc', 'b1-3', 'Glc', 'b1-6', 'Glc', 'b1-3', 'Glc', 'b1-3', 'Glc', 'b1-6', 'Glc']",2,2
316,"['GalOPyr', 'a1-4', 'RibOP-ol', '1-5', 'RibOP-ol', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,2
317,"['Kdo', 'a2-4', 'LDManHep', 'a1-5', 'Kdo', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
318,"['Gal', 'a1-2', 'Gal', 'b1-4', 'Man', 'a1-6', 'Man', '1-1', '1-1', '1-1', '1-1']",2,2
319,"['ManNAc', 'b1-6', 'Glc', 'a1-4', 'ManNAc', 'b1-3', 'GlcNAc', 'a1-4', 'ManNAc', 'b1-6', 'Glc']",1,1
320,"['Glc', 'a1-3', 'Man', 'a1-6', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
321,"['D-Rha', 'a1-3', 'Yer', 'a1-2', 'D-Rha', 'a1-3', 'D-Rha', 'a1-2', 'D-Rha', '1-1', '1-1']",1,1
322,"['Glc', 'b1-2', 'Glc', 'b1-2', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
323,"['Galf', 'b1-6', 'Glc', 'a1-2', 'Galf', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
324,"['Rha', 'a1-3', 'Xyl', 'b1-4', 'D-Apif', 'b1-3', 'Rha', 'a1-2', 'AraOMe', '1-1', '1-1']",2,2
325,"['GlcNAc', 'a1-3', 'GalNAc', 'a1-3', 'Fuc', 'a1-2', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1']",2,1
326,"['Gal', 'b1-4', 'Gal', 'a1-2', 'GlcA', 'a1-6', 'Gal', '1-1', '1-1', '1-1', '1-1']",1,1
327,"['Glc', 'b1-8', 'Kdn', 'b2-4', 'Kdn', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
328,"['Glc', 'a1-2', 'GlcOPGro', '1-6', 'GlcOPGro', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
329,"['Araf', 'a1-3', 'Araf', 'a1-5', 'Araf', 'a1-5', 'Araf', '1-1', '1-1', '1-1', '1-1']",1,1
330,"['Kdo', 'a2-8', 'Kdo', 'a2-4', 'Kdo', 'a2-6', 'GlcOPN', 'b1-6', 'GlcOPN', '1-1', '1-1']",1,1
331,"['Glc', 'a1-2', 'Glc', 'a1-2', 'GlcNAc', 'a1-3', 'Gal', 'a1-3', 'Glc', 'a1-3', 'GlcNAc']",1,1
332,"['NeuNGc', 'a2-8', 'NeuNGc', 'a2-8', 'NeuNGc', 'a2-8', 'NeuNGc', 'a2-6', 'Gal', 'b1-3', 'GalNAc']",2,2
333,"['Gal', 'a1-3', 'Gal', 'b1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
334,"['Xyl', 'b1-4', 'GlcNAc', 'b1-3', 'Rha', 'a1-3', 'GlcNAc', '1-1', '1-1', '1-1', '1-1']",1,2
335,"['Fuc', 'a1-2', 'GlcNAc', 'b1-3', 'Gal', 'b1-3', 'NeuNAc', 'a2-6', 'GalNAc', '1-1', '1-1']",2,2
336,"['D-RhaNFo', 'a1-2', 'D-RhaNFo', 'a1-2', 'D-RhaNFo', 'a1-2', 'D-RhaNFo', 'a1-3', 'D-RhaNFo', 'a1-2', 'D-RhaNFo']",1,1
337,"['Fuc', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-3', 'GalNAc', '1-1', '1-1', '1-1', '1-1']",2,2
338,"['Man', 'a1-2', 'Man', 'a1-2', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
339,"['Gal', 'b1-2', 'Glc', 'b1-3', 'D-Rha', 'a1-4', 'Gal', 'a1-2', 'GlcA', 'a1-3', 'Gal']",1,1
340,"['Glc', 'b1-3', 'Glc', 'b1-6', 'Glc', 'b1-3', 'Glc', '1-1', '1-1', '1-1', '1-1']",2,2
341,"['Man', 'b1-4', 'Man', 'b1-4', 'Man', 'b1-4', 'Gal', 'a1-6', 'Man', '1-1', '1-1']",2,2
342,"['Tyv', 'a1-3', 'Man', 'a1-4', 'Rha', 'a1-3', 'Glc', 'a1-4', 'Gal', 'a1-2', 'Man']",1,1
343,"['NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'Man', 'a1-3', 'Man']",2,3
344,"['LDManHep', 'a1-7', 'LDManHepOP', 'a1-3', 'DDManHepOP', 'a1-2', 'DDManHep', 'a1-4', 'LDManHep', 'a1-5', 'Kdo']",1,1
345,"['Glc', 'b1-4', 'Glc', 'b1-4', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
346,"['FucOMe', 'a1-2', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
347,"['L-GulNAcOAcAN', 'a1-3', 'QuiNAc', 'b1-4', 'L-GulNAcAN', 'a1-3', 'QuiNAc', 'b1-4', 'L-GulNAcOAcAN', '1-1', '1-1']",1,1
348,"['Rha', 'a1-3', 'GlcNAc', 'b1-3', 'Rha', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
349,"['Gal', 'b1-3', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man']",2,2
350,"['Gal', 'a1-4', 'Gal', 'b1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,2
